EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1058663,DE SOTO (ZONE), ,09/28/2022,1935,Hurricane, , ,1,0,1000000,0,FL,EST-5, ,174632,Z,61,TBW,0,0,Official NWS Observations, , , , , , , , ,09/28/2022,1935, , , , ,"The highest wind estimated in DeSoto County were gusts between 70 and 110 mph, although scarce instrumentation limited verifiable data. Rainfall generally ranged from 5 to 10 inches across the southeastern third of the county, to 10 to 20 inches across the northwestern two thirds of the county, with a maximum total of 17.59 inches near Pine Level. The Peace River in Arcadia reached a record high level of 23.7 feet at 6 AM EST on October 1, closing parts of highways 17, 70, and 72 near Arcadia. Horse Creek near Arcadia reached a record flood level of 21.24 feet at 4 AM EST on September 29. There was one fatality directly attributed to Hurricane Ian by the medical examiner.","Hurricane Ian formed in the central Caribbean Sea on September 23 and moved through the western Caribbean Sea, Gulf of Mexico and Western Atlantic making four separate landfalls. The first landfall was in the Pinar Del Rio Province of Cuba at 0830 UTC on September 27 with maximum sustained winds of 125 mph and a minimum pressure of 952 mb, before emerging into the Gulf of Mexico later that morning. Ian made its second landfall -- and first in Florida -- at 1905 UTC (2:05 PM EST) on September 28 near Cayo Costa with maximum sustained winds of 150 mph and a pressure of 940 mb, before making its third landfall -- and second in Florida -- less than 2 hours later at 2035 UTC (3:35 PM EST) just south of Punta Gorda, near Pirate Harbor with maximum sustained winds of 145 mph and a pressure of 942 mb. Ian made its fourth and final landfall in South Carolina on September 30 at 1805 UTC with maximum sustained winds of 85 mph and a pressure of 977 mb.||County-by-County Impacts||Lee County - The highest wind reported in Lee County from Hurricane Ian was a gust to 140 mph at a weatherSTEM station at the Cape Coral yacht club at 4:20 PM EST on September 28. Catastrophic damage was caused by the storm surge that most severely affected coastal areas. Surveys indicate a maximum storm surge near 15 feet near the northwest part of Fort Myers Beach, with widespread 10 to 12 feet of inundation across parts of Fort Myers, Fort Myers Beach and Bonita Beach, with all of Fort Myers Beach and Bonita Beach experiencing 6 to 8 feet of inundation. The peak recorded water level of 7.26 feet above MHHW at Fort Myers along the Caloosahatchee River at 5:30 PM EST on September 28 surpassed the previous record of 3.36 feet above MHHW, set during Hurricane Gabrielle in 2001. Structures on barrier islands were washed away, and causeways and bridges partially collapsed or were heavily damaged. Rainfall generally ranged from 5 to 10 inches with a maximum of 9.82 inches reported south of Charlotte Park. Lee County emergency management reported over 50,000 buildings damaged, of which 5,369 were destroyed, 14,245 received major damage, 16,314 received minor damage, and another 17,871 were affected. Preliminary damages totaled $6.8 billion. There were 60 fatalities directly attributed to Hurricane Ian by the medical examiner.||Charlotte County - The highest wind reported in Charlotte County from Hurricane Ian was a gust to 111 mph near Grove city at 3:26 PM EST on September 28. Rainfall generally ranged from 5 to 10 inches over the eastern half of the county, to 15 to 25 inches across western and coastal locations, where an event-maximum total of 26.95 inches was reported near Grove City. Initial assessments reported over 200 homes destroyed; however, assessments remain ongoing, with additional structures likely damaged or destroyed. There were 8 fatalities directly attributed to Hurricane Ian by the medical examiner.||Sarasota County - The highest wind reported in Sarasota County from Hurricane Ian was a gust to 109 mph at Tarpon Point at 12:56 PM EST on September 28. Rainfall generally ranged from 8 to 12 inches over the northern third of the county, to 15 to 20 inches across central and southern locations, where a maximum total of 21.45 inches was reported northeast of Northport. The Myakka river at Myakka River State Park reached a record level of 12.84 feet on October 1 at 11:45 PM EST, and area flooding prompted closure of Interstate 75 and offramps near heaviest affected flooding locations. There were 8 fatalities directly attributed to Hurricane Ian by the medical examiner.||Manatee County - The highest wind reported in Manatee County from Hurricane Ian was a wind gust to 86 mph at the Sarasota Bradenton international airport at 5:10 PM EST on September 28. Rainfall generally ranged from 5 to 10 inches over the western half of the county, to 10 to 15 inches across eastern and southeastern locations, where a maximum total of 15.03 inches was reported east of Myakka Head. The Manatee River near Myakka Head reached its second highest crest of 19.33 feet on September 29 at 6:45 AM EST, and at Rye bridge reached its third highest stage of 17.19 feet on September 29 at 5:30 AM EST. A new record low water level was set at Port Manatee where the observed minimum of -2.39 feet below MLLW at 5:02 PM EST on September 28 surpassed the previous minimum of -2.03 feet below MLLW on January 3, 2008. Initial damage estimates were $1.1 billion as 10 homes and businesses were destroyed, 287 received major damage, 891 received minor damage, with a total of over 2,700 structures affected. There were 4 fatalities directly attributed to Hurricane Ian by the medical examiner.||Hillsborough County - The highest wind reported in Hillsborough County from Hurricane Ian was a gust to 75 mph at Tampa International Airport at 5:12 PM EST on September 28, along with a gust to 88 mph measured over Tampa Bay. Rainfall generally ranged between 5 and 8 inches, with a maximum total of 5.45 inches near Sun City Center. The Little Manatee River near Wimauma reached its 10th highest level of 17.65 feet at 9:45 PM EST on September 29. Multiple record low water levels were set around Tampa Bay; East Bay established a new minimum of -5.67 feet below MLLW at 6:42 PM EST on September 28, surpassing the record set during Hurricane Irma in 2017, and Old Port Tampa���s minimum of at least -2.88 feet below MLLW surpassed the previous record of -2.27 feet below MLLW set on December 15, 2004. It should be noted that the minimum water level at Old Port Tampa was lower than the official observed value; however, the station equipment ran dry preventing further measurement. Total damages are estimated at $54.8 million. There were 3 fatalities directly attributed to Hurricane Ian by the medical examiner.||Pinellas County - The highest wind reported in Pinellas County from Hurricane Ian was a gust to 77 mph in Saint Petersburg at 3:46 PM EST on September 28. Rainfall generally ranged between 1.5 and 4 inches, with a maximum total of 3.34 inches at Albert Whitted Airport. 31 homes received major damage and another 86 reported minor damage. Offshore winds caused below normal tides of 4 feet on the gulf side of barrier islands, and up to 5 feet below normal in Tampa Bay near St. Petersburg, where the minimum reported water level of -3.94 feet below MLLW at 2:12 AM EST surpassed the previous minimum of -3.72 feet below MLLW, set during Hurricane Irma in 2017.||DeSoto County - The highest wind estimated in DeSoto County were gusts between 70 and 110 mph, although scarce instrumentation limited verifiable data. Rainfall generally ranged from 5 to 10 inches across the southeastern third of the county, to 10 to 20 inches across the northwestern two thirds of the county, with a maximum total of 17.59 inches near Pine Level. The Peace River in Arcadia reached a record high level of 23.7 feet at 6 AM EST on October 1, closing parts of highways 17, 70, and 72 near Arcadia. Horse Creek near Arcadia reached a record flood level of 21.24 feet at 4 AM EST on September 29. There was one fatality directly attributed to Hurricane Ian by the medical examiner.||Hardee County - The highest wind reported in Hardee County from Hurricane Ian was an 81 mph wind gust in Wauchula at 11:20 PM EST on September 29. Rainfall generally ranged from 15 to 20 inches, with a maximum total of 20.13 inches near Zolfo Springs. The Peace River in Zolfo Springs reached a record flood stage of 27.24 feet at 4:30 PM EST on September 29. 18 structures were destroyed, 114 received major damage, 367 received minor damage, and 337 were affected with another 88 inaccessible. There were 9 fatalities reported by the medical examiner, with 4 directly attributed to Hurricane Ian.||Highlands County - The highest wind reported in Highlands County was a gust to 78 mph at the Sebring Regional Airport at 8:15 PM EST on September 28. Rainfall generally ranged from 5 to 10 inches, with a maximum total of 7.2 inches near Lake Josephine; however, radar estimates indicated 10 to 15 inches over the northwest corner of the county. A tornado was reported near Lake Placid, with a possible tornado near downtown Sebring. ||Polk County - The highest wind reported in Polk County was a gust to 78 mph in Bartow at 1:58 AM EST on September 29. Rainfall generally ranged from 6 to 12 inches, with a maximum total of 12 inches reported in Frostproof.  The Peace River in Bartow reached its third highest stage on record at 10.8 feet at 6 AM EST on October 2. 192 structures received major damage, 789 received minor damage, with another 1500 structures affected. There were 2 fatalities directly attributed to Hurricane Ian by the medical examiner. ||Sumter County - In Sumter County, maximum winds were estimated between 50 and 65 mph in gusts. Rainfall generally ranged from 2 to 4 inches, with a maximum total of 3.42 inches near Lady Lake. Minor flooding was reported in low-lying areas near Webster. Minor damage to homes was reported in The Villages.||Pasco County - In Pasco County, maximum winds were estimated between 50 and 65 mph in gusts. Rainfall ranged from 1 to 3 inches, with a maximum total of 2.89 inches near Dade City. Offshore winds caused below normal tides of 3 to 4 feet. Damage was mostly minor and limited to shingles and downed trees.||Hernando County - In Hernando County, maximum winds were estimated between 50 and 65 mph in gusts. Rainfall ranged from 1 to 3 inches, with a maximum total of 1.57 inches near Brooksville. Offshore winds caused below normal tides of 3 to 4 feet.||Citrus County - In Citrus County, maximum winds were estimated between 50 and 65 mph in gusts. Rainfall ranged from 1 to 3 inches, with a maximum total of 1.34 inches near Inverness. Offshore winds caused below normal tides of 3 to 4 feet.||Levy County - In Levy County, maximum winds were estimated between 40 and 50 mph in gusts. Rainfall was generally an inch or less. Offshore winds caused below normal tides of 3 to 4 feet, and Cedar Key observed its 3rd lowest water level of -3.59 feet below MLLW at 9:48 PM EST on September 28.",287
1067696,COASTAL INDIAN RIVER (ZONE), ,11/09/2022,1700,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,154,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1500, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Indian River County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 50 to 60 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",288
1067697,INLAND INDIAN RIVER (ZONE), ,11/09/2022,1700,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,254,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1500, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Indian River County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 50 to 60 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",289
1067690,NORTHERN BREVARD BARRIER ISLANDS (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,447,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",290
1067695,MAINLAND SOUTHERN BREVARD (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,647,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",291
1067691,INLAND NORTHERN BREVARD (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,247,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",292
1067692,MAINLAND NORTHERN BREVARD (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,347,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",293
1067693,SOUTHERN BREVARD BARRIER ISLANDS (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,747,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",294
1067694,INLAND SOUTHERN BREVARD (ZONE), ,11/09/2022,1900,Hurricane, , ,0,0,0,0,FL,EST-5, ,175864,Z,547,MLB,0,0,Emergency Manager, , , , , , , , ,11/10/2022,1700, , , , ,"Hurricane Nicole's extensive wind field led to a period of tropical storm force winds and hurricane force wind gusts and heavy rain in Brevard County. Scattered reports of trees downed and some minor structural damage due to strong winds, which surface observations indicated peaked between 65 and 75 mph along the coast, and 55 to 65 mph across inland areas. No storm-related fatalities were reported by county officials.","Hurricane Nicole made landfall near Vero Beach, Florida as a Category 1 Hurricane on Thursday, November 10, 2023 with estimated maximum sustained winds of 75 mph. The system was originally classified as a subtropical storm after forming several hundred miles east of the Bahamas before it gained tropical characteristics as it approached Grand Bahama and Abaco Island. The interplay between Nicole and an expansive area of high pressure over the eastern United States produced a large wind field of tropical storm force over the western Atlantic, with a long northeast fetch that stretched over 1000 miles. These onshore winds generated very large seas in excess of 30 feet offshore, which over multiple unusually high tide cycles, led to moderate to severe beach erosion across east central Florida. Damage to coastal structures was extensive, particularly across Volusia County where an already weakened shoreline due to Hurricane Ian succumbed to the long-duration high surf event. Two indirect storm-related fatalities were reported in Orange County.",295
1120094,SAIPAN (ZONE), ,05/23/2023,0,Hurricane, , ,0,0,0,0,XX,GST10, ,183342,Z,7,GUM,0,0,Official NWS Observations, , , , , , , , ,05/25/2023,0, , , , ,"On May 17th a circulation that had been over the area for a few days was classified as Invest 97W by JTWC. 97W was located to the west-southwest of Chuuk at that time. Scatterometer data showed a west-wind burst south of the circulation with winds up to 30 knots. On the morning of May 18th, 97W was located near 6N147E. At this time strong convection was located to the southeast of the center with cloud-top temperatures down to -83C. These temperatures correspond to cloud tops up|to 56k feet. The circulation continued to organize over the next few days. Scatterometer satellite imagery shows a well-defined circulation center surrounded by 20 to 25-knot winds by the 20th of May. On the afternoon of May 20th, the circulation was classified as Tropical Depression 02W. The tropical depression was located near 5.6N 149.0E or about 235 miles west-southwest of Chuuk with maximum sustained |winds of 30 mph. 02W continued to intensify and by the morning of the 21st of May it became Tropical Storm Mawar. Mawar was located near 5.9N 149.2E at about 185 miles west-southwest of Chuuk. Winds were up to 40 mph. Mawar continues to intensify and by the morning of the 22nd of May, it became a typhoon. At that time Typhoon Mawar was located near 8.3N 148.1E, or about 260 miles west-northwest of Chuuk with maximum sustained winds of 80 mph.||Mawar continued to intensify as it moved towards the Marianas and by the evening of May 23rd it was located near 12.1N 146.3E or about 205 miles south-southeast of Tinian, and 210 miles south of Saipan.   By that time Mawar had winds up to 155 mph.|In the Northwest Pacific, a typhoon with winds of 150 mph or higher is classified as a super typhoon.||During the morning of the 24th radar and satellite imagery detected the eye was deteriorating slightly. It was determined that Mawar was undergoing an eyewall replacement. During an eyewall replacement cycle(ERC) winds near the eye |usually decrease briefly. This also happened to Mawar and later that morning it was estimated to have decreased from 155 mph to 140 mph. ||By the early afternoon of the 24th of May, Mawar was located near 13.2N 145.E or only about 125 miles south of Tinian, and about 135 miles south of Saipan. Later that afternoon Mawar was passing near northern Guam and was near 13.6N 145.2E or about south of Tinian, and 110 miles south-southwest of Saipan. At this time the typhoon had maximum sustained winds of 140 mph. Mawar started to move away from the CNMI during the morning of the 24th.||The ASOS at the Saipan International Airport recorded winds of 37 mph with a gust to 52 mph. A private weather station on Wireless Ridge in Saipan gusted to 70 mph||An automated Sutron on Tinian observed winds of 35mph with a gust to 52 mph. ||The lowest SLP at the  Tinian Sutron was 998.2 mb, on Saipan AMME Garapan Saipan CNMI NPS 1000.3 mb and Saipan International Airport CNMI ASOS 1001.3 mb.||Mawar impacts across  Tinian and Saipan impacts were consistent with tropical storm wind conditions. For these two islands, many banana trees were felled, along with many large branches and some uprooted trees that blocked some secondary roads. Lighter-constructed buildings saw some damage with some tin roofs being peeled up. On Saipan, a few non-residential wood and tin structures were blown apart.","Mawar developed over the Northwest Pacific Ocean in the second half of May. It moved northwestward from near Chuuk to eventually cross the Mariana Islands near Guam and Rota.",296
1120093,ROTA (ZONE), ,05/23/2023,0,Hurricane, , ,0,0,0,0,XX,GST10, ,183342,Z,8,GUM,0,0,Official NWS Observations, , , , , , , , ,05/25/2023,0, , , , ,"Mawar impacts across the CNMI were generally wind-related with the more-widespread impacts across Rota, where category 1 typhoon conditions were felt. Tinian and Saipan impacts were consistent with tropical storm wind conditions. For the two northern islands, many banana trees were felled, along with many large branches and some uprooted trees that blocked some secondary roads. Lighter-constructed buildings saw some damage with some tin roofs being peeled up. On Saipan, a few non-residential wood and tin structures were blown apart. Rota saw partial defoliation of trees with a number of larger downed trees. Primary utilities (power and water) were lost for much of the island during the peak of Mawar���s passage. While concrete structure fared well, some wood and tin extensions suffered some wind damage, with some tin roofs having blown off and through neighborhoods. Additionally, some wooden power poles were downed.","Mawar developed over the Northwest Pacific Ocean in the second half of May. It moved northwestward from near Chuuk to eventually cross the Mariana Islands near Guam and Rota.",297
